"","X","jj","date","tmp","rain","humidity","insolation","market","volume","trade_price","year","month","area","output10a","output","total_indices","indices","X5humidity","X10humidity","y"
"1344",1484,105,2020-07-14,18.3,42.2,95.5,6.54,1,0.5,0.32,2020,7,5253,3154,165702,99.63,83.51,82,19,635
"1345",1485,105,2020-07-15,19.1,0,83.9,12.29,1,25.25,16.85,2020,7,5253,3154,165702,99.63,83.51,77,17,667.3861
"1346",1486,105,2020-07-15,19.1,0,83.9,12.29,1,16.7,11.56,2020,7,5253,3154,165702,99.63,83.51,77,17,692.0359
"1347",1487,105,2020-07-15,19.1,0,83.9,12.29,1,12,9.5,2020,7,5253,3154,165702,99.63,83.51,77,17,791.6667
"1348",1488,105,2020-07-15,19.1,0,83.9,12.29,1,5.42,4.43,2020,7,5253,3154,165702,99.63,83.51,77,17,817.9889
"1349",1489,105,2020-07-15,19.1,0,83.9,12.29,1,2.5,1.72,2020,7,5253,3154,165702,99.63,83.51,77,17,688.2
"1350",1490,105,2020-07-15,19.1,0,83.9,12.29,1,4.08,1.1,2020,7,5253,3154,165702,99.63,83.51,77,17,268.5049
"1351",1491,105,2020-07-15,19.1,0,83.9,12.29,1,1.42,0.93,2020,7,5253,3154,165702,99.63,83.51,77,17,657.3944
"1352",1492,105,2020-07-15,19.1,0,83.9,12.29,1,0.12,0.04,2020,7,5253,3154,165702,99.63,83.51,77,17,350
"1353",1493,105,2020-07-15,19.1,0,83.9,12.29,1,0.14,0.02,2020,7,5253,3154,165702,99.63,83.51,77,17,150
"1354",1494,105,2020-07-16,21.2,0,76.3,28.54,1,19.98,13.05,2020,7,5253,3154,165702,99.63,83.51,84,15,652.8973
"1355",1495,105,2020-07-16,21.2,0,76.3,28.54,1,2.32,1.97,2020,7,5253,3154,165702,99.63,83.51,84,15,850
"1356",1496,105,2020-07-16,21.2,0,76.3,28.54,1,1.88,1.21,2020,7,5253,3154,165702,99.63,83.51,84,15,646.2766
"1357",1497,105,2020-07-16,21.2,0,76.3,28.54,1,1.7,1.16,2020,7,5253,3154,165702,99.63,83.51,84,15,681.4706
"1358",1498,105,2020-07-16,21.2,0,76.3,28.54,1,0.34,0.32,2020,7,5253,3154,165702,99.63,83.51,84,15,950
"1359",1499,105,2020-07-16,21.2,0,76.3,28.54,1,0.3,0.17,2020,7,5253,3154,165702,99.63,83.51,84,15,556.6667
"1360",1500,105,2020-07-16,21.2,0,76.3,28.54,1,0.23,0.11,2020,7,5253,3154,165702,99.63,83.51,84,15,471.7391
"1361",1501,105,2020-07-17,22.3,0,76.4,28.39,1,13.53,11.55,2020,7,5253,3154,165702,99.63,83.51,83,13,853.6585
"1362",1502,105,2020-07-17,22.3,0,76.4,28.39,1,10.2,8.56,2020,7,5253,3154,165702,99.63,83.51,83,13,839.4118
"1363",1503,105,2020-07-17,22.3,0,76.4,28.39,1,8.66,7.38,2020,7,5253,3154,165702,99.63,83.51,83,13,851.8476
"1364",1504,105,2020-07-17,22.3,0,76.4,28.39,1,1.72,1.4,2020,7,5253,3154,165702,99.63,83.51,83,13,812.5
"1365",1505,105,2020-07-17,22.3,0,76.4,28.39,1,0.58,0.38,2020,7,5253,3154,165702,99.63,83.51,83,13,658.6207
"1366",1506,105,2020-07-17,22.3,0,76.4,28.39,1,0.14,0.1,2020,7,5253,3154,165702,99.63,83.51,83,13,707.1429
"1367",1507,105,2020-07-18,21.6,0,80.3,21.52,1,14.5,9.55,2020,7,5253,3154,165702,99.63,83.51,78,11,658.3448
"1368",1508,105,2020-07-18,21.6,0,80.3,21.52,1,11.4,7.4,2020,7,5253,3154,165702,99.63,83.51,78,11,649.5614
"1369",1509,105,2020-07-18,21.6,0,80.3,21.52,1,0.64,0.45,2020,7,5253,3154,165702,99.63,83.51,78,11,709.375
"1370",1510,105,2020-07-18,21.6,0,80.3,21.52,1,0.8,0.36,2020,7,5253,3154,165702,99.63,83.51,78,11,450
"1371",1511,105,2020-07-18,21.6,0,80.3,21.52,1,0.24,0.26,2020,7,5253,3154,165702,99.63,83.51,78,11,1066.667
"1372",1513,105,2020-07-20,28,0,67.5,6.75,1,11.54,11.04,2020,7,5253,3154,165702,99.63,83.51,95,18,956.7591
"1373",1514,105,2020-07-20,28,0,67.5,6.75,1,0.4,0.4,2020,7,5253,3154,165702,99.63,83.51,95,18,1005
"1374",1515,105,2020-07-20,28,0,67.5,6.75,1,0.4,0.29,2020,7,5253,3154,165702,99.63,83.51,95,18,718.75
"1375",1516,105,2020-07-21,27.1,0,64.1,26.8,1,9.67,7.88,2020,7,5253,3154,165702,99.63,83.51,76,17,814.5295
"1376",1517,105,2020-07-21,27.1,0,64.1,26.8,1,7.78,7.26,2020,7,5253,3154,165702,99.63,83.51,76,17,932.6478
"1377",1518,105,2020-07-21,27.1,0,64.1,26.8,1,1.46,1.85,2020,7,5253,3154,165702,99.63,83.51,76,17,1267.808
"1378",1519,105,2020-07-21,27.1,0,64.1,26.8,1,4.64,1.64,2020,7,5253,3154,165702,99.63,83.51,76,17,352.5862
"1379",1520,105,2020-07-21,27.1,0,64.1,26.8,1,0.76,0.54,2020,7,5253,3154,165702,99.63,83.51,76,17,709.8684
"1380",1524,105,2020-07-23,21.6,30.1,91.9,5.89,1,7.67,5.92,2020,7,5253,3154,165702,99.63,83.51,94,19,771.6428
"1381",1525,105,2020-07-23,21.6,30.1,91.9,5.89,1,5.45,4.35,2020,7,5253,3154,165702,99.63,83.51,94,19,797.4312
"1382",1526,105,2020-07-23,21.6,30.1,91.9,5.89,1,0.62,0.45,2020,7,5253,3154,165702,99.63,83.51,94,19,724.1935
"1383",1527,105,2020-07-23,21.6,30.1,91.9,5.89,1,0.16,0.13,2020,7,5253,3154,165702,99.63,83.51,94,19,818.75
"1384",1528,105,2020-07-23,21.6,30.1,91.9,5.89,1,0.16,0.12,2020,7,5253,3154,165702,99.63,83.51,94,19,750
"1385",1529,105,2020-07-23,21.6,30.1,91.9,5.89,1,0.08,0.06,2020,7,5253,3154,165702,99.63,83.51,94,19,800
"1386",1530,105,2020-07-24,20.5,121.8,98.8,3.31,1,7.68,7.32,2020,7,5253,3154,165702,99.63,83.51,80,22,953.125
"1387",1531,105,2020-07-24,20.5,121.8,98.8,3.31,1,10,5.8,2020,7,5253,3154,165702,99.63,83.51,80,22,580
"1388",1532,105,2020-07-24,20.5,121.8,98.8,3.31,1,7.06,4.38,2020,7,5253,3154,165702,99.63,83.51,80,22,620.255
"1389",1533,105,2020-07-24,20.5,121.8,98.8,3.31,1,2.01,1.49,2020,7,5253,3154,165702,99.63,83.51,80,22,740.5473
"1390",1534,105,2020-07-24,20.5,121.8,98.8,3.31,1,0.34,0.29,2020,7,5253,3154,165702,99.63,83.51,80,22,850
"1391",1535,105,2020-07-25,20.9,54.5,99.8,3.18,1,11.16,8.98,2020,7,5253,3154,165702,99.63,83.51,76,19,804.7939
"1392",1536,105,2020-07-25,20.9,54.5,99.8,3.18,1,13.76,8.8,2020,7,5253,3154,165702,99.63,83.51,76,19,639.2442
"1393",1537,105,2020-07-25,20.9,54.5,99.8,3.18,1,3.74,2.76,2020,7,5253,3154,165702,99.63,83.51,76,19,736.8984
"1394",1538,105,2020-07-25,20.9,54.5,99.8,3.18,1,2.54,1.72,2020,7,5253,3154,165702,99.63,83.51,76,19,677.3622
"1395",1539,105,2020-07-25,20.9,54.5,99.8,3.18,1,0.12,0.08,2020,7,5253,3154,165702,99.63,83.51,76,19,666.6667
"1396",1541,105,2020-07-27,20.8,1.5,96.4,3.58,1,4.8,5.14,2020,7,5253,3154,165702,99.63,83.51,99,17,1070
"1397",1542,105,2020-07-27,20.8,1.5,96.4,3.58,1,4.8,3.3,2020,7,5253,3154,165702,99.63,83.51,99,17,686.7708
"1398",1543,105,2020-07-27,20.8,1.5,96.4,3.58,1,2.6,2.22,2020,7,5253,3154,165702,99.63,83.51,99,17,851.9231
"1399",1544,105,2020-07-27,20.8,1.5,96.4,3.58,1,0.82,0.43,2020,7,5253,3154,165702,99.63,83.51,99,17,526.2195
"1400",1545,105,2020-07-27,20.8,1.5,96.4,3.58,1,0.18,0.14,2020,7,5253,3154,165702,99.63,83.51,99,17,794.4444
"1401",1546,105,2020-07-28,21.3,3.9,96.4,4.63,1,5.76,6.34,2020,7,5253,3154,165702,99.63,83.51,93,19,1100
"1402",1547,105,2020-07-28,21.3,3.9,96.4,4.63,1,5.8,4.73,2020,7,5253,3154,165702,99.63,83.51,93,19,816.2069
"1403",1548,105,2020-07-28,21.3,3.9,96.4,4.63,1,11.2,4.42,2020,7,5253,3154,165702,99.63,83.51,93,19,394.6429
"1404",1549,105,2020-07-28,21.3,3.9,96.4,4.63,1,1,1.17,2020,7,5253,3154,165702,99.63,83.51,93,19,1166.5
"1405",1550,105,2020-07-28,21.3,3.9,96.4,4.63,1,0.49,0.34,2020,7,5253,3154,165702,99.63,83.51,93,19,700
"1406",1551,105,2020-07-28,21.3,3.9,96.4,4.63,1,0.16,0.15,2020,7,5253,3154,165702,99.63,83.51,93,19,937.5
"1407",1552,105,2020-07-29,21.8,19.4,94.6,5.57,1,6.64,6.89,2020,7,5253,3154,165702,99.63,83.51,99,24,1037.952
"1408",1553,105,2020-07-29,21.8,19.4,94.6,5.57,1,4.86,5.5,2020,7,5253,3154,165702,99.63,83.51,99,24,1131.276
"1409",1554,105,2020-07-30,22.9,9.7,90.4,9.27,1,6.32,5.87,2020,7,5253,3154,165702,99.63,83.51,90,20,929.0348
"1410",1555,105,2020-07-30,22.9,9.7,90.4,9.27,1,5.92,5.7,2020,7,5253,3154,165702,99.63,83.51,90,20,962.3311
"1411",1556,105,2020-07-30,22.9,9.7,90.4,9.27,1,3.84,4.75,2020,7,5253,3154,165702,99.63,83.51,90,20,1237.5
"1412",1557,105,2020-07-30,22.9,9.7,90.4,9.27,1,1.32,1.41,2020,7,5253,3154,165702,99.63,83.51,90,20,1070.833
"1413",1558,105,2020-07-31,29.4,0,60,24.89,1,8.82,9.64,2020,7,5253,3154,165702,99.63,83.51,87,18,1092.971
"1414",1559,105,2020-07-31,29.4,0,60,24.89,1,7.06,6.47,2020,7,5253,3154,165702,99.63,83.51,87,18,916.5722
"1415",1560,105,2020-07-31,29.4,0,60,24.89,1,6.88,6.38,2020,7,5253,3154,165702,99.63,83.51,87,18,927.3256
"1416",1561,105,2020-07-31,29.4,0,60,24.89,1,0.96,0.78,2020,7,5253,3154,165702,99.63,83.51,87,18,808.3333
"1417",1562,105,2020-07-31,29.4,0,60,24.89,1,0.1,0.11,2020,7,5253,3154,165702,99.63,83.51,87,18,1075
"1418",1563,105,2020-07-31,29.4,0,60,24.89,1,0.04,0.02,2020,7,5253,3154,165702,99.63,83.51,87,18,500
"1419",1566,105,2020-08-03,27.2,10.3,70.9,1.96,1,27.84,19.86,2020,8,5253,3154,165702,100.19,84.16,99,38,713.4878
"1420",1567,105,2020-08-03,27.2,10.3,70.9,1.96,1,9.84,7.48,2020,8,5253,3154,165702,100.19,84.16,99,38,759.7561
"1421",1568,105,2020-08-03,27.2,10.3,70.9,1.96,1,1.75,1.81,2020,8,5253,3154,165702,100.19,84.16,99,38,1035.714
"1422",1569,105,2020-08-03,27.2,10.3,70.9,1.96,1,0.18,0.13,2020,8,5253,3154,165702,100.19,84.16,99,38,745.7143
"1423",1570,105,2020-08-03,27.2,10.3,70.9,1.96,1,0.14,0.05,2020,8,5253,3154,165702,100.19,84.16,99,38,382.1429
"1424",1571,105,2020-08-04,25.6,4.7,83.5,6.04,1,13.04,11.34,2020,8,5253,3154,165702,100.19,84.16,99,26,869.862
"1425",1572,105,2020-08-04,25.6,4.7,83.5,6.04,1,2,2.43,2020,8,5253,3154,165702,100.19,84.16,99,26,1214.75
"1426",1573,105,2020-08-04,25.6,4.7,83.5,6.04,1,2.56,1.86,2020,8,5253,3154,165702,100.19,84.16,99,26,725
"1427",1574,105,2020-08-04,25.6,4.7,83.5,6.04,1,1.36,1.16,2020,8,5253,3154,165702,100.19,84.16,99,26,854.7794
"1428",1575,105,2020-08-04,25.6,4.7,83.5,6.04,1,0.46,0.26,2020,8,5253,3154,165702,100.19,84.16,99,26,554.3478
"1429",1576,105,2020-08-04,25.6,4.7,83.5,6.04,1,0.08,0.04,2020,8,5253,3154,165702,100.19,84.16,99,26,462.5
"1430",1577,105,2020-08-05,22.7,7.9,94.9,2.73,1,13.9,10.84,2020,8,5253,3154,165702,100.19,84.16,99,27,779.6403
"1431",1578,105,2020-08-05,22.7,7.9,94.9,2.73,1,5.7,5.5,2020,8,5253,3154,165702,100.19,84.16,99,27,965.3509
"1432",1579,105,2020-08-06,24.1,5.8,88.5,4.21,1,13.4,10.46,2020,8,5253,3154,165702,100.19,84.16,97,27,780.597
"1433",1580,105,2020-08-06,24.1,5.8,88.5,4.21,1,3.37,2.6,2020,8,5253,3154,165702,100.19,84.16,97,27,771.365
"1434",1581,105,2020-08-06,24.1,5.8,88.5,4.21,1,1.14,1.39,2020,8,5253,3154,165702,100.19,84.16,97,27,1214.912
"1435",1582,105,2020-08-06,24.1,5.8,88.5,4.21,1,0.18,0.13,2020,8,5253,3154,165702,100.19,84.16,97,27,705.5556
"1436",1583,105,2020-08-07,25.7,0.3,76.5,6.84,1,6.72,8.88,2020,8,5253,3154,165702,100.19,84.16,96,23,1321.429
"1437",1584,105,2020-08-07,25.7,0.3,76.5,6.84,1,4.8,4.52,2020,8,5253,3154,165702,100.19,84.16,96,23,940.8333
"1438",1585,105,2020-08-07,25.7,0.3,76.5,6.84,1,1.08,0.98,2020,8,5253,3154,165702,100.19,84.16,96,23,907.4074
"1439",1586,105,2020-08-07,25.7,0.3,76.5,6.84,1,0.82,0.91,2020,8,5253,3154,165702,100.19,84.16,96,23,1113.415
"1440",1587,105,2020-08-07,25.7,0.3,76.5,6.84,1,1.3,0.79,2020,8,5253,3154,165702,100.19,84.16,96,23,606.5385
"1441",1588,105,2020-08-08,21.9,8.4,93.8,3.7,1,3.88,5.1,2020,8,5253,3154,165702,100.19,84.16,84,21,1315.464
"1442",1589,105,2020-08-08,21.9,8.4,93.8,3.7,1,1.89,1.74,2020,8,5253,3154,165702,100.19,84.16,84,21,919.8413
"1443",1590,105,2020-08-08,21.9,8.4,93.8,3.7,1,1.88,1.54,2020,8,5253,3154,165702,100.19,84.16,84,21,817.5532
"1444",1591,105,2020-08-08,21.9,8.4,93.8,3.7,1,0.66,0.88,2020,8,5253,3154,165702,100.19,84.16,84,21,1339.394
"1445",1593,105,2020-08-10,25,9.5,91.5,7.4,1,15.48,20.52,2020,8,5253,3154,165702,100.19,84.16,99,24,1325.258
"1446",1594,105,2020-08-10,25,9.5,91.5,7.4,1,2.48,3.68,2020,8,5253,3154,165702,100.19,84.16,99,24,1482.056
"1447",1595,105,2020-08-10,25,9.5,91.5,7.4,1,2.4,3.21,2020,8,5253,3154,165702,100.19,84.16,99,24,1336.667
"1448",1596,105,2020-08-10,25,9.5,91.5,7.4,1,0.76,1.06,2020,8,5253,3154,165702,100.19,84.16,99,24,1390.789
"1449",1597,105,2020-08-11,25.6,17.5,82.8,8.42,1,18.24,18.83,2020,8,5253,3154,165702,100.19,84.16,98,27,1032.237
"1450",1598,105,2020-08-11,25.6,17.5,82.8,8.42,1,4.63,5.26,2020,8,5253,3154,165702,100.19,84.16,98,27,1136.285
"1451",1599,105,2020-08-11,25.6,17.5,82.8,8.42,1,2.27,2.19,2020,8,5253,3154,165702,100.19,84.16,98,27,963.8767
"1452",1600,105,2020-08-11,25.6,17.5,82.8,8.42,1,1,0.8,2020,8,5253,3154,165702,100.19,84.16,98,27,800
"1453",1601,105,2020-08-11,25.6,17.5,82.8,8.42,1,0.46,0.61,2020,8,5253,3154,165702,100.19,84.16,98,27,1331.522
"1454",1602,105,2020-08-12,30.4,0,63.6,21.54,1,18.2,26.43,2020,8,5253,3154,165702,100.19,84.16,87,22,1452.115
"1455",1603,105,2020-08-12,30.4,0,63.6,21.54,1,12.8,14.27,2020,8,5253,3154,165702,100.19,84.16,87,22,1115.234
"1456",1604,105,2020-08-12,30.4,0,63.6,21.54,1,11.2,11.24,2020,8,5253,3154,165702,100.19,84.16,87,22,1003.438
"1457",1605,105,2020-08-12,30.4,0,63.6,21.54,1,1.66,1.9,2020,8,5253,3154,165702,100.19,84.16,87,22,1144.578
"1458",1606,105,2020-08-12,30.4,0,63.6,21.54,1,0.08,0.06,2020,8,5253,3154,165702,100.19,84.16,87,22,737.5
"1459",1607,105,2020-08-13,31,0,63.4,21.92,1,14.34,19.46,2020,8,5253,3154,165702,100.19,84.16,94,20,1357.078
"1460",1608,105,2020-08-13,31,0,63.4,21.92,1,16.81,14.22,2020,8,5253,3154,165702,100.19,84.16,94,20,846.044
"1461",1609,105,2020-08-13,31,0,63.4,21.92,1,13.26,10.04,2020,8,5253,3154,165702,100.19,84.16,94,20,756.9382
"1462",1610,105,2020-08-13,31,0,63.4,21.92,1,0.88,0.93,2020,8,5253,3154,165702,100.19,84.16,94,20,1055.114
"1463",1611,105,2020-08-13,31,0,63.4,21.92,1,0.6,0.67,2020,8,5253,3154,165702,100.19,84.16,94,20,1115
"1464",1612,105,2020-08-13,31,0,63.4,21.92,1,0.02,0.02,2020,8,5253,3154,165702,100.19,84.16,94,20,925
"1465",1613,105,2020-08-13,31,0,63.4,21.92,1,0.12,0.02,2020,8,5253,3154,165702,100.19,84.16,94,20,150
"1466",1614,105,2020-08-14,31.4,0.9,61.1,14.83,1,20.2,22.46,2020,8,5253,3154,165702,100.19,84.16,94,19,1111.733
"1467",1615,105,2020-08-14,31.4,0.9,61.1,14.83,1,8,4.6,2020,8,5253,3154,165702,100.19,84.16,94,19,575.375
"1468",1616,105,2020-08-14,31.4,0.9,61.1,14.83,1,2.66,2.64,2020,8,5253,3154,165702,100.19,84.16,94,19,991.7293
"1469",1617,105,2020-08-14,31.4,0.9,61.1,14.83,1,0.84,1.14,2020,8,5253,3154,165702,100.19,84.16,94,19,1351.786
"1470",1618,105,2020-08-14,31.4,0.9,61.1,14.83,1,0.36,0.4,2020,8,5253,3154,165702,100.19,84.16,94,19,1113.889
"1471",1619,105,2020-08-14,31.4,0.9,61.1,14.83,1,0.1,0.09,2020,8,5253,3154,165702,100.19,84.16,94,19,940
"1472",1620,105,2020-08-15,27.9,37.9,78.3,2.68,1,13.4,13.14,2020,8,5253,3154,165702,100.19,84.16,99,25,980.8209
"1473",1621,105,2020-08-15,27.9,37.9,78.3,2.68,1,9.45,11.5,2020,8,5253,3154,165702,100.19,84.16,99,25,1216.508
"1474",1622,105,2020-08-15,27.9,37.9,78.3,2.68,1,8.5,10.15,2020,8,5253,3154,165702,100.19,84.16,99,25,1194.588
"1475",1623,105,2020-08-15,27.9,37.9,78.3,2.68,1,3.84,3.67,2020,8,5253,3154,165702,100.19,84.16,99,25,955.599
"1476",1624,105,2020-08-15,27.9,37.9,78.3,2.68,1,0.4,0.32,2020,8,5253,3154,165702,100.19,84.16,99,25,795
"1477",1625,105,2020-08-15,27.9,37.9,78.3,2.68,1,0.26,0.18,2020,8,5253,3154,165702,100.19,84.16,99,25,678.8462
"1478",1626,105,2020-08-15,27.9,37.9,78.3,2.68,1,0.06,0.06,2020,8,5253,3154,165702,100.19,84.16,99,25,1000
"1479",1628,105,2020-08-17,30.5,0,63.5,24.29,1,8,11.32,2020,8,5253,3154,165702,100.19,84.16,89,20,1415.188
"1480",1629,105,2020-08-17,30.5,0,63.5,24.29,1,3.98,4.85,2020,8,5253,3154,165702,100.19,84.16,89,20,1218.09
"1481",1630,105,2020-08-17,30.5,0,63.5,24.29,1,3.34,3.64,2020,8,5253,3154,165702,100.19,84.16,89,20,1089.222
"1482",1631,105,2020-08-17,30.5,0,63.5,24.29,1,1.74,2.09,2020,8,5253,3154,165702,100.19,84.16,89,20,1200
"1483",1632,105,2020-08-17,30.5,0,63.5,24.29,1,1.84,1.56,2020,8,5253,3154,165702,100.19,84.16,89,20,845.6522
"1484",1633,105,2020-08-18,31.2,0,60,25.1,1,12.1,13.52,2020,8,5253,3154,165702,100.19,84.16,88,18,1117.355
"1485",1634,105,2020-08-18,31.2,0,60,25.1,1,8.5,10.2,2020,8,5253,3154,165702,100.19,84.16,88,18,1200.294
"1486",1635,105,2020-08-18,31.2,0,60,25.1,1,3.08,3.39,2020,8,5253,3154,165702,100.19,84.16,88,18,1100.974
"1487",1636,105,2020-08-18,31.2,0,60,25.1,1,0.24,0.27,2020,8,5253,3154,165702,100.19,84.16,88,18,1137.5
"1488",1637,105,2020-08-19,31.6,0,51.3,25.34,1,24.58,23.46,2020,8,5253,3154,165702,100.19,84.16,84,15,954.3124
"1489",1638,105,2020-08-19,31.6,0,51.3,25.34,1,23.14,20.78,2020,8,5253,3154,165702,100.19,84.16,84,15,898.0121
"1490",1639,105,2020-08-19,31.6,0,51.3,25.34,1,3.62,3.39,2020,8,5253,3154,165702,100.19,84.16,84,15,937.4309
"1491",1640,105,2020-08-19,31.6,0,51.3,25.34,1,2.2,2.43,2020,8,5253,3154,165702,100.19,84.16,84,15,1104.318
"1492",1641,105,2020-08-19,31.6,0,51.3,25.34,1,1.58,2,2020,8,5253,3154,165702,100.19,84.16,84,15,1263.924
"1493",1642,105,2020-08-20,26.8,3.7,75.5,18.59,1,13.34,16.93,2020,8,5253,3154,165702,100.19,84.16,90,13,1268.778
"1494",1643,105,2020-08-20,26.8,3.7,75.5,18.59,1,13.6,13.18,2020,8,5253,3154,165702,100.19,84.16,90,13,968.8603
"1495",1644,105,2020-08-20,26.8,3.7,75.5,18.59,1,5.54,5.29,2020,8,5253,3154,165702,100.19,84.16,90,13,954.1516
"1496",1645,105,2020-08-20,26.8,3.7,75.5,18.59,1,5.28,3.83,2020,8,5253,3154,165702,100.19,84.16,90,13,724.8106
"1497",1646,105,2020-08-20,26.8,3.7,75.5,18.59,1,3.02,2.72,2020,8,5253,3154,165702,100.19,84.16,90,13,900.9934
"1498",1647,105,2020-08-20,26.8,3.7,75.5,18.59,1,0.94,0.7,2020,8,5253,3154,165702,100.19,84.16,90,13,747.3404
"1499",1648,105,2020-08-21,22.7,0.7,90.6,6.07,1,9.36,12.39,2020,8,5253,3154,165702,100.19,84.16,94,11,1324.199
"1500",1649,105,2020-08-21,22.7,0.7,90.6,6.07,1,10,9.21,2020,8,5253,3154,165702,100.19,84.16,94,11,921.25
"1501",1650,105,2020-08-21,22.7,0.7,90.6,6.07,1,8.64,6.79,2020,8,5253,3154,165702,100.19,84.16,94,11,785.9954
"1502",1651,105,2020-08-21,22.7,0.7,90.6,6.07,1,4.2,4.76,2020,8,5253,3154,165702,100.19,84.16,94,11,1133.452
"1503",1652,105,2020-08-21,22.7,0.7,90.6,6.07,1,3.66,3.44,2020,8,5253,3154,165702,100.19,84.16,94,11,939.8907
"1504",1653,105,2020-08-21,22.7,0.7,90.6,6.07,1,4.2,3.01,2020,8,5253,3154,165702,100.19,84.16,94,11,717.1429
"1505",1654,105,2020-08-21,22.7,0.7,90.6,6.07,1,0.04,0.02,2020,8,5253,3154,165702,100.19,84.16,94,11,462.5
"1506",1655,105,2020-08-22,23.1,11.3,91.6,4.3,1,9.6,13.94,2020,8,5253,3154,165702,100.19,84.16,95,11,1452.5
"1507",1656,105,2020-08-22,23.1,11.3,91.6,4.3,1,11.64,8.29,2020,8,5253,3154,165702,100.19,84.16,95,11,711.8127
"1508",1657,105,2020-08-22,23.1,11.3,91.6,4.3,1,2.52,3.35,2020,8,5253,3154,165702,100.19,84.16,95,11,1330.159
"1509",1658,105,2020-08-22,23.1,11.3,91.6,4.3,1,2.58,2.17,2020,8,5253,3154,165702,100.19,84.16,95,11,842.8295
"1510",1659,105,2020-08-22,23.1,11.3,91.6,4.3,1,1.4,1.56,2020,8,5253,3154,165702,100.19,84.16,95,11,1111.786
"1511",1660,105,2020-08-22,23.1,11.3,91.6,4.3,1,0.26,0.22,2020,8,5253,3154,165702,100.19,84.16,95,11,848.0769
"1512",1661,105,2020-08-22,23.1,11.3,91.6,4.3,1,0.16,0.16,2020,8,5253,3154,165702,100.19,84.16,95,11,1025
"1513",1663,105,2020-08-24,27.1,0,73.6,21.25,1,7.68,10.85,2020,8,5253,3154,165702,100.19,84.16,87,18,1412.5
"1514",1664,105,2020-08-24,27.1,0,73.6,21.25,1,7.24,8.78,2020,8,5253,3154,165702,100.19,84.16,87,18,1212.224
"1515",1665,105,2020-08-24,27.1,0,73.6,21.25,1,5.4,8.01,2020,8,5253,3154,165702,100.19,84.16,87,18,1483.333
"1516",1666,105,2020-08-24,27.1,0,73.6,21.25,1,3.94,4.46,2020,8,5253,3154,165702,100.19,84.16,87,18,1131.98
"1517",1667,105,2020-08-24,27.1,0,73.6,21.25,1,2.4,3.16,2020,8,5253,3154,165702,100.19,84.16,87,18,1316.667
"1518",1668,105,2020-08-24,27.1,0,73.6,21.25,1,2.38,2.52,2020,8,5253,3154,165702,100.19,84.16,87,18,1058.193
"1519",1669,105,2020-08-24,27.1,0,73.6,21.25,1,1.42,1.39,2020,8,5253,3154,165702,100.19,84.16,87,18,976.0563
"1520",1670,105,2020-08-25,30.2,0,66.8,24.3,1,20,27.4,2020,8,5253,3154,165702,100.19,84.16,82,15,1370.1
"1521",1671,105,2020-08-25,30.2,0,66.8,24.3,1,2.84,3.34,2020,8,5253,3154,165702,100.19,84.16,82,15,1176.585
"1522",1672,105,2020-08-25,30.2,0,66.8,24.3,1,2.8,2.73,2020,8,5253,3154,165702,100.19,84.16,82,15,975.1786
"1523",1673,105,2020-08-25,30.2,0,66.8,24.3,1,1.9,2.57,2020,8,5253,3154,165702,100.19,84.16,82,15,1352.105
"1524",1674,105,2020-08-25,30.2,0,66.8,24.3,1,0.98,1.11,2020,8,5253,3154,165702,100.19,84.16,82,15,1132.143
"1525",1675,105,2020-08-26,26.4,0.1,86.3,8.26,1,28.46,37,2020,8,5253,3154,165702,100.19,84.16,75,12,1299.912
"1526",1676,105,2020-08-26,26.4,0.1,86.3,8.26,1,6.54,8.35,2020,8,5253,3154,165702,100.19,84.16,75,12,1276.911
"1527",1677,105,2020-08-26,26.4,0.1,86.3,8.26,1,1.04,1.4,2020,8,5253,3154,165702,100.19,84.16,75,12,1346.635
"1528",1678,105,2020-08-26,26.4,0.1,86.3,8.26,1,0.72,0.84,2020,8,5253,3154,165702,100.19,84.16,75,12,1159.722
"1529",1679,105,2020-08-26,26.4,0.1,86.3,8.26,1,0.6,0.78,2020,8,5253,3154,165702,100.19,84.16,75,12,1303.333
"1530",1680,105,2020-08-26,26.4,0.1,86.3,8.26,1,0.04,0.04,2020,8,5253,3154,165702,100.19,84.16,75,12,1000
"1531",1681,105,2020-08-27,30.1,0,71,18.01,1,19.76,23.12,2020,8,5253,3154,165702,100.19,84.16,81,10,1170.066
"1532",1682,105,2020-08-27,30.1,0,71,18.01,1,11.44,17.07,2020,8,5253,3154,165702,100.19,84.16,81,10,1491.958
"1533",1683,105,2020-08-27,30.1,0,71,18.01,1,10,14.83,2020,8,5253,3154,165702,100.19,84.16,81,10,1483
"1534",1684,105,2020-08-27,30.1,0,71,18.01,1,8,9.48,2020,8,5253,3154,165702,100.19,84.16,81,10,1184.5
"1535",1685,105,2020-08-27,30.1,0,71,18.01,1,3.82,4.23,2020,8,5253,3154,165702,100.19,84.16,81,10,1106.937
"1536",1686,105,2020-08-27,30.1,0,71,18.01,1,3.09,3.06,2020,8,5253,3154,165702,100.19,84.16,81,10,991.4239
"1537",1687,105,2020-08-27,30.1,0,71,18.01,1,0.46,0.45,2020,8,5253,3154,165702,100.19,84.16,81,10,969.5652
"1538",1688,105,2020-08-27,30.1,0,71,18.01,1,0.04,0.03,2020,8,5253,3154,165702,100.19,84.16,81,10,700
